sim_time,arrived,tyre_pm,wait_time,delta_wait_time
71,0,4.872986226944129,11.0,2.0
72,0,6.299521263389477,13.0,2.0
73,0,5.737619679891695,15.0,2.0
74,0,9.936621361062866,17.0,2.0
75,0,9.632216554885371,19.0,2.0
76,0,20.21005543025676,21.0,2.0
77,0,20.197669593886506,24.0,3.0
78,0,14.987221373432273,27.0,3.0
79,0,12.421189472207837,31.0,4.0
80,0,19.104803703972937,33.0,2.0
81,0,12.906264081472038,36.0,3.0
82,0,14.300027657705156,39.0,3.0
83,0,13.982614682488569,42.0,3.0
84,0,20.35685444159217,46.0,4.0
85,0,15.73541771301527,50.0,4.0
86,0,16.126415668307466,54.0,4.0
87,0,8.775871842798088,59.0,5.0
88,0,13.030145109808977,65.0,6.0
89,0,13.582952060034332,71.0,6.0
90,0,12.039300535314613,77.0,6.0
91,0,12.174872840774725,68.0,-9.0
92,0,11.799361888795973,74.0,6.0
93,0,13.622574120038738,80.0,6.0
94,0,9.88684639616564,86.0,6.0
95,0,9.497315047488444,93.0,7.0
96,0,10.663777895726392,101.0,8.0
97,0,12.205361881497245,109.0,8.0
98,0,14.509300101812384,117.0,8.0
99,0,10.021097156357166,125.0,8.0
100,0,6.822912023882692,133.0,8.0
101,0,11.194685630017887,142.0,9.0
102,1,13.406894544061418,151.0,9.0
103,0,18.041568500020485,160.0,9.0
104,0,12.806259691919006,88.0,-72.0
105,0,15.615307029860562,92.0,4.0
106,0,13.487833448978293,96.0,4.0
107,0,13.189271710792738,100.0,4.0
108,0,22.87281716273968,104.0,4.0
109,0,21.476545434124333,108.0,4.0
110,0,12.620016211436221,113.0,5.0
111,0,17.36114636008623,118.0,5.0
112,0,23.80154469601512,123.0,5.0
113,0,26.972846220500053,128.0,5.0
114,0,25.13562887005555,134.0,6.0
115,0,20.617201997156247,141.0,7.0
116,0,19.343361938345126,149.0,8.0
117,0,14.063918300073569,39.0,-110.0
118,0,13.74146220732814,45.0,6.0
119,0,16.644284683404862,51.0,6.0
120,0,17.100732970604312,57.0,6.0
121,0,18.06955312778043,63.0,6.0
122,0,21.796365983965746,70.0,7.0
123,0,20.077851504319057,77.0,7.0
124,0,25.40197541337814,84.0,7.0
125,0,20.777412896081465,91.0,7.0
126,0,24.647501535880913,100.0,9.0
127,0,22.94331289287868,109.0,9.0
128,0,20.45581817541589,119.0,10.0
129,0,14.240404211174795,130.0,11.0
130,0,12.80854855135971,141.0,11.0
131,0,9.052093294657974,151.0,10.0
132,0,12.023903640932886,162.0,11.0
133,0,16.034248338482186,174.0,12.0
134,0,24.147392915624977,186.0,12.0
135,0,17.02353985073221,198.0,12.0
136,0,13.139984235422444,212.0,14.0
137,0,14.00768679057788,226.0,14.0
138,0,19.527984156163512,241.0,15.0
139,0,21.02496812097891,256.0,15.0
140,0,22.407141214380147,271.0,15.0
141,0,21.471591546221738,288.0,17.0
142,0,20.00677154132285,304.0,16.0
143,0,20.003640016525303,227.0,-77.0
144,0,24.384756905687667,222.0,-5.0
145,0,23.799685815845365,232.0,10.0
146,0,21.399001268518457,242.0,10.0
147,0,20.73125244888517,252.0,10.0
148,0,27.649243778762536,264.0,12.0
149,0,16.75751415954952,274.0,10.0
150,0,11.656554955725793,285.0,11.0
151,0,12.938255256574248,296.0,11.0
152,0,16.514666144924128,307.0,11.0
153,0,18.6993809234871,306.0,-1.0
154,0,27.24827742194757,316.0,10.0
155,0,24.424249904708066,326.0,10.0
156,0,19.583265299283056,84.0,-242.0
157,0,16.134837763446566,46.0,-38.0
158,0,25.353489961924737,51.0,5.0
159,0,24.57482236309331,56.0,5.0
160,0,30.67930212868745,61.0,5.0
161,0,22.041696585267836,66.0,5.0
162,0,20.465354174665187,73.0,7.0
163,0,24.279837091277763,81.0,8.0
164,0,17.408721119033082,89.0,8.0
165,0,22.561454802095135,97.0,8.0
166,0,23.61280175038233,106.0,9.0
167,0,24.13687213657273,115.0,9.0
168,0,30.28669185882595,124.0,9.0
169,0,32.49583717643229,93.0,-31.0
170,0,30.95958465413386,78.0,-15.0
171,0,27.283883049665718,86.0,8.0
172,0,20.308496970486658,98.0,12.0
173,0,22.63205605402209,110.0,12.0
174,0,21.248944976703037,124.0,14.0
175,0,19.111901574630863,139.0,15.0
176,0,18.122198724031847,153.0,14.0
177,0,20.312741771023816,168.0,15.0
178,0,21.367971628918475,184.0,16.0
179,0,27.853480683136407,200.0,16.0
180,0,29.673526935043313,216.0,16.0
181,2,28.52386764098231,234.0,18.0
182,0,18.25566737666791,236.0,2.0
183,0,9.426308448282459,252.0,16.0
184,0,7.602744161918753,269.0,17.0
185,0,11.521950930706717,286.0,17.0
186,0,6.885848704102264,303.0,17.0
187,0,11.827345844865146,320.0,17.0
188,0,17.38071625419896,337.0,17.0
189,0,8.542268363528581,354.0,17.0
190,0,9.08456152485621,371.0,17.0
191,0,11.372221053312755,388.0,17.0
192,0,13.06926952303459,405.0,17.0
193,0,17.20222060600262,422.0,17.0
194,1,14.971812902530866,439.0,17.0
195,0,15.778359207760726,430.0,-9.0
196,0,7.757196009564787,444.0,14.0
197,0,6.284425888582736,460.0,16.0
198,1,12.73467638546639,477.0,17.0
199,1,20.69128621171147,494.0,17.0
200,0,24.062214960938512,511.0,17.0
201,0,23.419921278805795,528.0,17.0
202,1,17.00242383332771,546.0,18.0
203,1,17.977248786807337,566.0,20.0
204,0,18.793852203841997,586.0,20.0
205,0,16.064951393307915,607.0,21.0
206,0,14.440142387865578,629.0,22.0
207,0,16.910617732413094,652.0,23.0
208,0,21.031425356531038,296.0,-356.0
209,0,24.870880022567633,259.0,-37.0
210,0,17.258059574273474,269.0,10.0
211,1,10.066205058730658,280.0,11.0
212,1,19.652935232376226,292.0,12.0
213,0,25.586781724189027,304.0,12.0
214,0,19.151167255735967,316.0,12.0
215,0,18.97975515500812,328.0,12.0
216,0,18.22064706248659,340.0,12.0
217,0,18.18040632323574,352.0,12.0
218,0,23.436789013301066,364.0,12.0
219,0,20.21706992158,376.0,12.0
220,0,19.375720373210925,389.0,13.0
221,0,20.01371593405534,173.0,-216.0
222,0,20.80717543897591,123.0,-50.0
223,0,22.077573115026198,133.0,10.0
224,0,15.778891613919342,145.0,12.0
225,0,15.990664865535484,157.0,12.0
226,0,22.02627082691845,169.0,12.0
227,0,20.167010317070826,181.0,12.0
228,0,14.678753814681427,194.0,13.0
229,0,15.839213594369626,208.0,14.0
230,0,14.764358200202961,222.0,14.0
231,0,21.86093670140459,236.0,14.0
232,1,23.624866559072444,250.0,14.0
233,0,29.114707518437104,264.0,14.0
234,1,29.909183714780692,264.0,0.0
235,1,26.79407984829237,278.0,14.0
236,0,27.823910628084903,292.0,14.0
237,0,23.838495721013118,306.0,14.0
238,1,23.923526384844017,319.0,13.0
239,0,20.980443089645377,335.0,16.0
240,0,20.81801282929799,350.0,15.0
241,0,15.921107103235506,367.0,17.0
242,0,10.983608198219905,384.0,17.0
243,0,10.870668026815213,402.0,18.0
244,0,9.9151234226327,420.0,18.0
245,0,23.049796277850547,438.0,18.0
246,0,26.195039718163834,456.0,18.0
247,1,30.570168722782896,434.0,-22.0
248,0,26.923699418809424,441.0,7.0
249,0,21.273735627380013,451.0,10.0
250,0,21.506429134402204,469.0,18.0
251,0,15.514807746788545,486.0,17.0
252,0,20.052033450501096,505.0,19.0
253,0,18.32075635861178,525.0,20.0
254,0,16.688187867958142,545.0,20.0
255,1,15.353559549105615,565.0,20.0
256,0,14.731229991677877,586.0,21.0
257,1,13.223401580597809,608.0,22.0
258,0,11.383536468221347,630.0,22.0
259,0,23.02423446016188,652.0,22.0
260,0,29.307438042538443,145.0,-507.0
261,0,29.594657118960356,131.0,-14.0
262,0,22.89247118182074,130.0,-1.0
263,0,15.222315772588658,140.0,10.0
264,0,25.94824953186771,149.0,9.0
265,0,29.368847923082193,159.0,10.0
266,0,22.74249051623015,170.0,11.0
267,0,15.667499032658341,181.0,11.0
268,0,12.699185667693751,192.0,11.0
269,0,14.632497694230999,203.0,11.0
270,0,18.900746303685743,214.0,11.0
271,0,19.80035259312121,225.0,11.0
272,0,17.692742206324947,236.0,11.0
273,0,18.777469782699903,136.0,-100.0
274,0,14.598863765330563,144.0,8.0
275,0,12.915368674292571,153.0,9.0
276,0,16.71255834892643,162.0,9.0
277,0,27.814102739216544,172.0,10.0
278,1,26.3204875173624,182.0,10.0
279,0,29.2197463154254,193.0,11.0
280,0,24.104514354522138,204.0,11.0
281,0,24.0579708477524,216.0,12.0
282,0,24.813546465177915,226.0,10.0
283,0,34.85464384145685,238.0,12.0
284,1,42.19640222315505,251.0,13.0
285,0,39.391832179276236,265.0,14.0
286,1,29.854820214943082,276.0,11.0
287,0,28.19541061315865,290.0,14.0
288,1,26.121022654210382,305.0,15.0
289,1,26.929886006322356,321.0,16.0
290,0,25.80977659272159,337.0,16.0
291,1,21.23861088375039,354.0,17.0
292,0,19.23958967795683,372.0,18.0
293,0,16.951931163867073,390.0,18.0
294,0,14.66736276972646,409.0,19.0
295,0,13.719140230670673,428.0,19.0
296,0,18.32439984343236,447.0,19.0
297,0,17.724100914160672,466.0,19.0
298,0,23.081075326236963,485.0,19.0
299,0,24.407418844216554,428.0,-57.0
300,0,18.662617125840264,434.0,6.0
301,0,21.961269015605232,450.0,16.0
302,0,15.856828633655118,466.0,16.0
303,0,25.640321148765764,482.0,16.0
304,0,19.734181983389682,498.0,16.0
305,0,16.0054228947652,516.0,18.0
306,0,12.53461576837623,532.0,16.0
307,0,11.874654823129497,549.0,17.0
308,0,21.798694406250647,566.0,17.0
309,1,25.97565978217251,583.0,17.0
310,0,34.47764503731164,601.0,18.0
311,0,45.8009081799588,620.0,19.0
312,1,26.45756167668474,294.0,-326.0
313,1,20.101290033794704,152.0,-142.0
314,0,17.314817767160992,162.0,10.0
315,0,10.226089270814526,174.0,12.0
316,0,14.488482857566785,187.0,13.0
317,0,26.88651204606672,200.0,13.0
318,0,24.125912815471583,213.0,13.0
319,1,18.74890050010028,226.0,13.0
320,0,18.331178189749217,239.0,13.0
321,0,21.907639058603362,252.0,13.0
322,0,27.48320506046212,265.0,13.0
323,0,34.039644851283605,278.0,13.0
324,0,22.968031861682938,292.0,14.0
325,1,31.523115786233166,117.0,-175.0
326,0,27.765334229439063,102.0,-15.0
327,0,29.326810847360495,114.0,12.0
328,0,23.15338300019912,125.0,11.0
329,1,27.060793809628812,136.0,11.0
330,0,27.232487577662503,149.0,13.0
331,0,31.177089553446358,162.0,13.0
332,0,26.852152087749907,177.0,15.0
333,0,26.85848531751926,193.0,16.0
334,0,28.262376229735864,207.0,14.0
335,0,46.01386472901402,222.0,15.0
336,0,39.295873759624676,237.0,15.0
337,0,31.98196593671489,252.0,15.0
338,0,24.3293410563385,249.0,-3.0
339,0,26.971436958133204,263.0,14.0
340,1,14.421482397872898,277.0,14.0
341,0,11.870146585484049,294.0,17.0
342,0,14.991706858626724,311.0,17.0
343,0,18.802049302345914,328.0,17.0
344,0,20.303621339341788,345.0,17.0
345,0,18.789631666786157,362.0,17.0
346,0,13.037691107856594,379.0,17.0
347,0,13.804608865883496,396.0,17.0
348,0,15.816266322781226,414.0,18.0
349,0,18.237659031634735,432.0,18.0
350,1,19.925387322721743,450.0,18.0
351,2,22.30627703543113,421.0,-29.0
352,0,18.00896804653307,436.0,15.0
353,0,21.853946752392975,453.0,17.0
354,0,11.30795761049632,470.0,17.0
355,0,18.118093786761033,490.0,20.0
356,0,23.733257703474536,510.0,20.0
357,0,21.820313279104514,530.0,20.0
358,0,17.293859480054547,550.0,20.0
359,0,18.24767533367296,572.0,22.0
360,0,13.621869767547231,594.0,22.0
361,1,13.788554667653319,615.0,21.0
362,2,15.838420881015637,637.0,22.0
363,0,13.849426204752646,659.0,22.0
364,1,10.526396245456912,364.0,-295.0
365,1,15.677204319291326,304.0,-60.0
366,1,16.399086346183594,300.0,-4.0
367,0,12.086590469534034,309.0,9.0
368,0,15.275151123740567,318.0,9.0
369,0,25.456252385369403,327.0,9.0
370,0,17.405370250577647,336.0,9.0
371,0,17.847064862905604,345.0,9.0
372,0,13.429026802421426,354.0,9.0
373,0,11.942519009362087,363.0,9.0
374,0,19.088256828495016,372.0,9.0
375,0,21.729606885303728,381.0,9.0
376,0,21.876118692081285,390.0,9.0
377,0,14.00437440657892,31.0,-359.0
378,0,18.17711418818889,35.0,4.0
379,0,23.34331850003687,38.0,3.0
380,0,26.399070004119515,43.0,5.0
381,0,24.34606335258836,48.0,5.0
382,0,26.575470443111954,55.0,7.0
383,0,26.790660952386986,62.0,7.0
384,1,26.392434065952628,70.0,8.0
385,0,26.110844963321206,78.0,8.0
386,0,23.974050436911746,87.0,9.0
387,1,25.476265691533364,97.0,10.0
388,1,27.599258266407546,108.0,11.0
389,0,24.824102310670916,119.0,11.0
390,0,22.634125418423444,131.0,12.0
391,1,12.087529682064032,143.0,12.0
392,1,15.542404057674966,157.0,14.0
393,1,18.08629935101964,171.0,14.0
394,0,15.128133900177021,186.0,15.0
395,0,10.206815229064688,202.0,16.0
396,1,14.637445532958465,218.0,16.0
397,0,13.080194619846084,235.0,17.0
398,0,9.655326459685087,252.0,17.0
399,0,7.946990975289375,269.0,17.0
400,0,7.2844839480381225,287.0,18.0
401,1,21.959894127413477,303.0,16.0
402,1,29.631516998347887,320.0,17.0
403,0,35.2029233995855,283.0,-37.0
404,0,37.594999212829606,276.0,-7.0
405,0,24.5106214581266,288.0,12.0
406,0,14.009643578417386,303.0,15.0
407,0,16.051775024071627,320.0,17.0
408,0,19.45900194699859,337.0,17.0
409,0,25.018195896888027,354.0,17.0
410,0,22.6764159738103,371.0,17.0
411,0,19.282633379326956,388.0,17.0
412,0,21.017093891298057,405.0,17.0
413,1,17.44553412161422,422.0,17.0
414,1,18.344424308417473,439.0,17.0
415,0,12.301231888603862,457.0,18.0
416,1,13.09724054198312,261.0,-196.0
417,0,15.249753436935631,269.0,8.0
418,0,15.853528843059058,277.0,8.0
419,0,18.536662619664575,285.0,8.0
420,0,23.777797292601605,295.0,10.0
421,0,22.510896674507322,304.0,9.0
422,0,19.057213725867193,314.0,10.0
423,0,15.712329878066434,324.0,10.0
424,0,21.133570544221417,334.0,10.0
425,0,24.851508852164642,344.0,10.0
426,0,29.821949093731067,354.0,10.0
427,0,37.70825893574256,364.0,10.0
428,0,34.17563631101308,374.0,10.0
429,1,30.346656851956585,139.0,-235.0
430,0,31.849786628100926,52.0,-87.0
431,0,41.03415869675419,60.0,8.0
432,0,31.267638811362573,66.0,6.0
433,0,30.207484365770043,74.0,8.0
434,0,21.89201970726735,81.0,7.0
435,0,22.29652741894578,90.0,9.0
436,0,22.305241156584273,98.0,8.0
437,0,23.519900642475555,108.0,10.0
438,0,19.805293656258897,118.0,10.0
439,0,18.73359878599934,128.0,10.0
440,0,32.815431883166944,138.0,10.0
441,0,31.340036208813306,148.0,10.0
442,1,32.065723387418174,158.0,10.0
443,1,27.23970726600178,168.0,10.0
444,0,25.52916728205996,179.0,11.0
445,0,22.78313711027788,190.0,11.0
446,0,21.569942489089737,202.0,12.0
447,0,19.621688522322117,216.0,14.0
448,0,18.99866344963947,228.0,12.0
449,0,21.249790911125057,242.0,14.0
450,0,22.459158203398278,256.0,14.0
451,0,22.3672201239079,271.0,15.0
452,0,22.10635060782951,286.0,15.0
453,0,31.043244331540524,302.0,16.0
454,0,35.632672262552916,316.0,14.0
455,1,34.29822197404789,295.0,-21.0
456,0,26.968470694172566,309.0,14.0
457,0,17.800314978778225,322.0,13.0
458,4,18.247212956685964,337.0,15.0
459,0,23.267725935480602,353.0,16.0
460,0,21.966813635887387,371.0,18.0
461,0,22.07111550715772,385.0,14.0
462,0,18.80825141652128,401.0,16.0
463,0,14.24517047939607,418.0,17.0
464,0,13.042885901597145,436.0,18.0
465,1,17.111937746429767,454.0,18.0
466,0,21.92024381678496,472.0,18.0
467,0,29.269722532367027,490.0,18.0
468,0,30.401657464326583,199.0,-291.0
469,0,26.118949910129842,173.0,-26.0
470,0,29.583437631979834,183.0,10.0
471,0,19.787707214183868,193.0,10.0
472,1,33.58038343159015,204.0,11.0
473,0,35.54111237707657,215.0,11.0
474,0,31.31898429702935,227.0,12.0
475,0,29.203538611054313,239.0,12.0
476,0,28.55216295533377,251.0,12.0
477,0,27.496055582911765,264.0,13.0
478,0,26.254560757848214,277.0,13.0
479,0,26.398754884154755,290.0,13.0
480,0,28.08991689937351,305.0,15.0
481,1,29.693116092198995,192.0,-113.0
482,0,25.34873207256095,134.0,-58.0
483,1,21.171536512500698,148.0,14.0
484,0,16.78081284001618,164.0,16.0
485,1,26.97404528074629,180.0,16.0
486,0,22.959636440552085,197.0,17.0
487,0,17.140685264292937,213.0,16.0
488,0,15.700991925478869,230.0,17.0
489,0,19.700086619151655,247.0,17.0
490,0,28.210944000120254,265.0,18.0
491,0,33.886680435681825,283.0,18.0
492,2,41.4562657844975,302.0,19.0
493,0,40.61141729873514,322.0,20.0
494,0,30.01528839175696,340.0,18.0
495,0,22.115853016274517,361.0,21.0
496,0,13.490477400462398,387.0,26.0
497,0,22.7368057049586,414.0,27.0
498,1,21.027148424054783,440.0,26.0
499,0,23.750490491547982,467.0,27.0
500,0,15.460102783942517,496.0,29.0
501,0,12.87626272681818,524.0,28.0
502,0,6.20056639559844,551.0,27.0
503,0,10.414818621327171,579.0,28.0
504,0,12.636688772844208,607.0,28.0
505,0,16.640793947458114,635.0,28.0
506,0,18.99630955625021,663.0,28.0
507,0,20.506872755398355,624.0,-39.0
508,0,22.778603460257862,621.0,-3.0
509,1,23.885359757512923,643.0,22.0
510,1,21.787720587781884,665.0,22.0
511,1,16.517523270220813,689.0,24.0
512,0,19.989992484603405,713.0,24.0
513,0,19.414903971087135,735.0,22.0
514,0,20.08941533671124,757.0,22.0
515,0,20.600739802600472,780.0,23.0
516,0,26.945357167842648,803.0,23.0
517,1,23.82095948629597,827.0,24.0
518,0,32.97694738575589,852.0,25.0
519,0,25.121744240178852,878.0,26.0
520,0,22.516661266591708,257.0,-621.0
521,0,21.711519901463408,155.0,-102.0
522,0,24.25332146980504,161.0,6.0
523,0,10.331555896663266,168.0,7.0
524,0,32.95535302952176,176.0,8.0
525,0,39.92392944736052,184.0,8.0
526,0,43.43862409510502,192.0,8.0
527,0,33.43487162395935,200.0,8.0
528,0,25.73478197983044,210.0,10.0
529,0,31.465558421272537,221.0,11.0
530,0,29.276151370274658,232.0,11.0
531,0,27.183435684296747,243.0,11.0
532,0,29.848524939963735,255.0,12.0
533,0,25.825355852219275,79.0,-176.0
534,0,31.48278915057669,89.0,10.0
535,0,29.798265058180064,99.0,10.0
536,1,26.011140610511443,111.0,12.0
537,0,33.17758464761919,123.0,12.0
538,0,25.628394203416516,138.0,15.0
539,0,27.234950382983012,151.0,13.0
540,0,18.639194035996,165.0,14.0
541,0,18.831989275964773,180.0,15.0
542,0,16.956778185214795,196.0,16.0
543,0,28.912953373125426,212.0,16.0
544,0,39.376653982854464,228.0,16.0
545,1,48.68739238392809,244.0,16.0
546,2,34.10161241241376,250.0,6.0
547,0,39.2945924575331,260.0,10.0
548,1,32.94515545756053,277.0,17.0
549,1,20.954430586143097,297.0,20.0
550,2,17.34496246906495,317.0,20.0
551,0,21.29033981108168,339.0,22.0
552,0,22.125350098838876,362.0,23.0
553,0,25.892382358836397,385.0,23.0
554,0,19.356816165515372,409.0,24.0
555,0,20.75206127953802,433.0,24.0
556,0,22.415479696654188,457.0,24.0
557,0,24.366406778240716,482.0,25.0
558,1,28.84572674204143,507.0,25.0
559,1,24.18637248333654,465.0,-42.0
560,0,17.941485172970715,487.0,22.0
561,0,10.87915511923691,511.0,24.0
562,1,9.71082394418358,535.0,24.0
563,0,10.487722818431045,559.0,24.0
564,0,12.601418383208614,584.0,25.0
565,0,13.747730917891955,609.0,25.0
566,0,15.212902432513113,634.0,25.0
567,0,18.688486363589483,659.0,25.0
568,0,19.93161329855471,684.0,25.0
569,0,33.111542793891175,709.0,25.0
570,2,31.15284394056517,734.0,25.0
571,0,36.32359947975131,761.0,27.0
572,1,22.339717052032565,209.0,-552.0
573,0,33.082792810577054,93.0,-116.0
574,0,30.64078088924918,89.0,-4.0
575,1,21.780097202800107,97.0,8.0
576,1,31.780190569520165,105.0,8.0
577,0,37.41967380282998,106.0,1.0
578,0,34.37024931863971,115.0,9.0
579,0,22.893205598841323,124.0,9.0
580,0,23.031445241923862,133.0,9.0
581,0,21.081003719074708,142.0,9.0
582,1,26.689567263661502,151.0,9.0
583,0,31.637784229437244,160.0,9.0
584,0,34.965354095853165,169.0,9.0
585,0,30.782673919349158,118.0,-51.0
586,1,30.817009853664516,77.0,-41.0
587,0,28.908645977893293,84.0,7.0
588,0,19.834112142625525,93.0,9.0
589,0,17.947421356831505,100.0,7.0
590,0,17.790663144264123,109.0,9.0
591,0,26.459798612737448,118.0,9.0
592,0,21.486908558971574,127.0,9.0
593,0,32.93260538596492,136.0,9.0
594,0,29.407077854046268,145.0,9.0
595,0,33.371036012241305,154.0,9.0
596,1,40.347627081607634,164.0,10.0
597,1,42.53375507821503,176.0,12.0
598,0,33.87728586323278,185.0,9.0
599,1,35.54445572941318,198.0,13.0
600,2,45.398787201505755,211.0,13.0
601,0,27.10002385217468,226.0,15.0
602,0,28.220752078697515,241.0,15.0
603,0,23.977477544029362,261.0,20.0
604,0,32.4947816523766,276.0,15.0
605,0,23.31179918709467,294.0,18.0
606,0,24.548968963582823,315.0,21.0
607,0,27.226911629448452,336.0,21.0
608,0,24.504400699019175,358.0,22.0
609,1,24.925337726377286,381.0,23.0
610,0,19.884276297354923,402.0,21.0
611,0,15.018830889536739,363.0,-39.0
612,0,17.252797117220783,361.0,-2.0
613,1,19.05845192497282,368.0,7.0
614,0,18.486080676823903,382.0,14.0
615,1,30.97606712275828,397.0,15.0
616,0,28.499618996498736,412.0,15.0
617,0,21.216556031374544,429.0,17.0
618,0,16.639782245755192,446.0,17.0
619,0,19.129674087914648,463.0,17.0
620,0,27.44294935268769,480.0,17.0
621,0,32.76927627962232,497.0,17.0
622,2,34.12955945687301,515.0,18.0
623,0,39.042532701486635,534.0,19.0
624,0,30.552430554490854,155.0,-379.0
625,2,28.31317731157849,164.0,9.0
626,0,19.54304816417594,174.0,10.0
627,0,22.71352802558148,186.0,12.0
628,0,33.1986614037222,198.0,12.0
629,0,29.126936297538766,211.0,13.0
630,0,24.076146982430398,225.0,14.0
631,0,18.308145211445883,239.0,14.0
632,0,13.102410989909561,254.0,15.0
633,0,16.68535862225541,269.0,15.0
634,0,18.590990286435083,284.0,15.0
635,0,28.968570554145316,299.0,15.0
636,0,33.744833901423256,314.0,15.0
637,0,35.503514940087875,129.0,-185.0
638,0,39.351400587177636,142.0,13.0
639,0,34.17666126300024,158.0,16.0
640,0,27.487959941677097,175.0,17.0
641,0,22.195530109697696,192.0,17.0
642,0,20.96753136181506,209.0,17.0
643,0,23.538576073734177,229.0,20.0
644,0,19.21755547955402,248.0,19.0
645,0,21.558191187243608,268.0,20.0
646,0,29.39871575863919,289.0,21.0
647,0,46.97292198714245,308.0,19.0
648,1,52.14258415882978,328.0,20.0
649,0,37.30733815287976,349.0,21.0
650,1,26.266085963857876,347.0,-2.0
651,1,14.856331115221328,357.0,10.0
652,1,14.962121625071298,379.0,22.0
653,1,17.758071165311144,398.0,19.0
654,0,21.411478436715363,419.0,21.0
655,1,23.19922183397218,440.0,21.0
656,0,24.604812740468716,462.0,22.0
657,0,21.658393750117707,484.0,22.0
658,0,18.30672526382319,506.0,22.0
659,0,22.288082471765186,528.0,22.0
660,1,21.68496261443127,550.0,22.0
661,0,26.499778055679208,573.0,23.0
662,1,23.847879912732502,596.0,23.0
663,1,22.05576104439955,583.0,-13.0
664,0,20.846850294981785,596.0,13.0
665,0,17.184561701192003,619.0,23.0
666,0,15.207751176051879,642.0,23.0
667,0,21.496417330703043,666.0,24.0
668,0,23.313283366068674,690.0,24.0
669,0,22.09765551695041,715.0,25.0
670,0,18.112193524920716,741.0,26.0
671,0,17.54500632319311,767.0,26.0
672,0,25.57988310785942,793.0,26.0
673,0,31.393586625238203,819.0,26.0
674,0,31.443010256765252,845.0,26.0
675,2,37.58105732650279,874.0,29.0
676,0,27.963165827430174,225.0,-649.0
677,0,33.79113426947028,113.0,-112.0
678,0,29.11917627870288,122.0,9.0
679,0,9.707307413405337,132.0,10.0
680,0,21.07064779630487,143.0,11.0
681,0,30.225556143568063,152.0,9.0
682,0,34.827357469198944,162.0,10.0
683,0,25.839964239696165,172.0,10.0
684,0,18.783021794806977,182.0,10.0
685,0,20.37250929584012,192.0,10.0
686,0,23.533587371874567,202.0,10.0
687,0,30.40557376871436,212.0,10.0
688,0,29.24031284077993,222.0,10.0
689,0,26.227468953514276,92.0,-130.0
690,0,21.467760271935244,100.0,8.0
691,0,15.74799284821462,110.0,10.0
