sim_time,arrived,tyre_pm,wait_time,delta_wait_time
225,0,27.474492707830382,461.0,-306.0
226,0,44.05971784769124,323.0,-138.0
227,0,44.905081334934636,305.0,-18.0
228,0,48.635454171310144,304.0,-1.0
229,0,45.57266361150907,317.0,13.0
230,0,37.15095774935092,342.0,25.0
231,0,29.401773884392917,367.0,25.0
232,0,31.885647058581824,393.0,26.0
233,1,28.25976860775353,419.0,26.0
234,1,28.13257428432141,445.0,26.0
235,0,19.75863286445067,471.0,26.0
236,0,23.859596045507562,498.0,27.0
237,0,20.923047320856355,526.0,28.0
238,0,27.13170956141504,554.0,28.0
239,1,26.383682375118518,582.0,28.0
240,4,18.497502075625555,610.0,28.0
241,0,18.138865006072216,640.0,30.0
242,3,16.949742787002535,671.0,31.0
243,1,19.545742911823094,703.0,32.0
244,0,20.523302377581484,736.0,33.0
245,0,28.60739865389923,769.0,33.0
246,1,27.380350456668165,804.0,35.0
247,0,24.663256145918357,840.0,36.0
248,0,18.544436567705596,877.0,37.0
249,1,13.141834625099461,915.0,38.0
250,0,15.662678204631444,954.0,39.0
251,2,14.207912712361226,995.0,41.0
252,1,14.714190351844548,1036.0,41.0
253,1,9.616109969301855,1078.0,42.0
254,2,14.88282052084047,1120.0,42.0
255,1,9.543628170309654,1164.0,44.0
256,2,10.063509581871681,1208.0,44.0
257,0,15.942745570228086,1253.0,45.0
258,0,17.97913471435252,1298.0,45.0
259,1,15.776768673425718,1343.0,45.0
260,0,14.708356713547522,1390.0,47.0
261,0,11.031399942681947,1096.0,-294.0
262,0,19.18464594053926,1013.0,-83.0
263,0,23.21528383895776,1015.0,2.0
264,0,39.99785444052077,1040.0,25.0
265,0,42.2986589673105,1074.0,34.0
266,0,41.514380248800364,1114.0,40.0
267,0,37.19413996057943,1155.0,41.0
268,1,33.74594137843657,1197.0,42.0
269,0,31.297062759092697,1242.0,45.0
270,1,25.09482126824794,906.0,-336.0
271,0,32.65571903132129,733.0,-173.0
272,0,45.95391398910084,590.0,-143.0
273,0,48.270726773780765,517.0,-73.0
274,1,48.42276609978549,494.0,-23.0
275,1,49.56081039968959,490.0,-4.0
276,0,43.82517759844832,501.0,11.0
277,0,48.62960555307038,522.0,21.0
278,0,40.8045801518254,545.0,23.0
279,1,44.497577028425724,567.0,22.0
280,0,44.91880370634779,591.0,24.0
281,0,35.184366705616895,616.0,25.0
282,0,41.018840013173644,641.0,25.0
283,0,45.16123456985117,666.0,25.0
284,3,36.56069645465722,691.0,25.0
285,1,30.84011452865504,716.0,25.0
286,1,37.51404700857578,742.0,26.0
287,0,38.260040957205575,768.0,26.0
288,1,36.29529569201395,795.0,27.0
289,1,25.70948240988053,822.0,27.0
290,1,22.938411422586583,852.0,30.0
291,1,18.782473091680856,882.0,30.0
292,1,20.198850862571305,912.0,30.0
293,1,18.683484689561713,942.0,30.0
294,2,23.084479123413203,972.0,30.0
295,1,25.00668951942502,1003.0,31.0
296,1,18.00040680611233,1034.0,31.0
297,0,19.27889897843217,1067.0,33.0
298,0,18.382472537885576,1101.0,34.0
299,0,21.430039457962923,1136.0,35.0
300,0,18.652291435573996,1172.0,36.0
301,1,20.025500022695148,1209.0,37.0
302,1,16.69265677587177,1246.0,37.0
303,1,14.25773475891018,1285.0,39.0
304,2,14.609279278683129,1324.0,39.0
305,2,24.833957969082633,1363.0,39.0
306,2,41.85110783373864,1053.0,-310.0
307,0,41.001195136470805,829.0,-224.0
308,1,34.560936758688804,706.0,-123.0
309,1,16.426071767057024,742.0,36.0
310,1,16.35482064210847,780.0,38.0
311,1,17.97840745262379,819.0,39.0
312,0,21.57965692323654,859.0,40.0
313,1,12.825025333267197,901.0,42.0
314,0,4.158754172033314,943.0,42.0
315,0,3.7387618620173084,650.0,-293.0
316,0,18.595939285094524,459.0,-191.0
317,0,32.41326670819325,377.0,-82.0
318,0,38.198088853499215,345.0,-32.0
319,0,38.397940316991665,340.0,-5.0
320,0,41.90006733120629,358.0,18.0
321,1,30.51359864624316,376.0,18.0
322,1,33.03201547086858,395.0,19.0
323,1,22.831409522931924,414.0,19.0
324,1,26.6006768263303,433.0,19.0
325,1,21.154985741490897,452.0,19.0
326,0,21.948268890997795,471.0,19.0
327,0,22.437303739353474,490.0,19.0
328,0,25.769303928851475,509.0,19.0
329,1,28.339795810219197,529.0,20.0
330,1,20.647772400562502,549.0,20.0
331,3,14.674389009054787,570.0,21.0
332,1,17.916764472826607,592.0,22.0
333,2,19.393249178241593,615.0,23.0
334,0,17.03198745039243,639.0,24.0
335,1,16.868569184732436,663.0,24.0
336,1,17.646476348099768,687.0,24.0
337,0,16.94399349876869,712.0,25.0
338,0,19.920165247135248,738.0,26.0
339,0,18.11675217350058,766.0,28.0
340,1,15.582235903445572,794.0,28.0
341,0,20.175539390243532,822.0,28.0
342,2,17.55394692130464,851.0,29.0
343,1,19.10313259983234,881.0,30.0
344,1,17.05171938807978,912.0,31.0
345,0,13.787952684600619,945.0,33.0
346,4,9.88543725452528,979.0,34.0
347,1,8.459299395398137,1014.0,35.0
348,0,7.253788719349853,1050.0,36.0
349,1,11.962235828592798,1087.0,37.0
350,1,9.583581730846845,1125.0,38.0
351,0,9.607821938279866,966.0,-159.0
352,0,9.710554375363085,811.0,-155.0
353,0,10.86843941233191,710.0,-101.0
354,1,12.755096543268222,708.0,-2.0
355,0,15.367540721350984,738.0,30.0
356,0,22.135214970566146,768.0,30.0
357,0,24.141996372232445,798.0,30.0
358,0,20.560958690756802,828.0,30.0
359,0,19.190180779465376,859.0,31.0
360,0,8.510483210020736,614.0,-245.0
361,0,23.808405672722245,479.0,-135.0
362,0,27.434969071597816,395.0,-84.0
363,0,34.91234138355967,366.0,-29.0
364,1,37.62509525489145,349.0,-17.0
365,1,48.39412325373158,348.0,-1.0
366,0,44.61719509826319,363.0,15.0
367,0,38.61174862358556,378.0,15.0
368,2,28.84421641110117,394.0,16.0
369,0,29.376494355094223,411.0,17.0
370,1,27.86764739910101,428.0,17.0
371,0,31.716633028375732,447.0,19.0
372,0,28.126250277907857,466.0,19.0
373,0,32.139666831385085,486.0,20.0
374,0,28.802569493234028,506.0,20.0
375,1,25.95717881231328,528.0,22.0
376,0,25.444795802378856,550.0,22.0
377,1,20.053194155755232,574.0,24.0
378,0,23.382528947645252,600.0,26.0
379,1,21.120711036668382,626.0,26.0
380,0,20.607218065473507,653.0,27.0
381,1,20.81222081487937,682.0,29.0
382,0,17.684473421529137,711.0,29.0
383,1,13.098399797190028,741.0,30.0
384,2,15.3635652881816,772.0,31.0
385,0,18.930692231436588,804.0,32.0
386,1,18.117304957012163,836.0,32.0
387,0,14.37386068664273,868.0,32.0
388,2,7.892744850665745,901.0,33.0
389,1,8.808896372661524,935.0,34.0
390,2,10.601132395900525,970.0,35.0
391,0,11.838589420848962,1005.0,35.0
392,0,8.99326505187497,1041.0,36.0
393,1,8.092263906831024,1077.0,36.0
394,0,7.803822321367423,1113.0,36.0
395,0,5.12880439466208,1150.0,37.0
396,0,13.772977692746158,857.0,-293.0
397,1,25.54958380980812,681.0,-176.0
398,1,34.49979209632902,623.0,-58.0
399,0,30.59632580630904,579.0,-44.0
400,1,29.52824980292539,606.0,27.0
401,0,28.369572543192845,633.0,27.0
402,0,28.539813439892885,661.0,28.0
403,1,27.213717510904566,691.0,30.0
404,1,18.981529864207992,724.0,33.0
405,0,17.46957097687133,511.0,-213.0
406,0,24.672206303552898,367.0,-144.0
407,0,30.9003466052568,297.0,-70.0
408,0,35.347201823281665,265.0,-32.0
409,0,40.40609782742414,261.0,-4.0
410,2,50.81894705972526,267.0,6.0
411,0,52.47023153090208,283.0,16.0
412,0,46.53093705821389,300.0,17.0
413,1,37.58689624804629,317.0,17.0
414,1,48.207739378869775,334.0,17.0
415,0,39.433944923705916,352.0,18.0
416,0,34.89809120371218,370.0,18.0
417,0,35.8649616190775,388.0,18.0
418,1,39.915444859780784,408.0,20.0
419,3,39.74223689865268,429.0,21.0
420,0,34.27526409909949,452.0,23.0
421,2,32.39306496742067,476.0,24.0
422,0,28.799610395165374,502.0,26.0
423,2,29.050586514342996,528.0,26.0
424,0,26.093957526784262,555.0,27.0
425,1,24.217986751004965,582.0,27.0
426,0,27.273896064291655,612.0,30.0
427,0,22.699689587996104,642.0,30.0
428,0,18.31681253543316,675.0,33.0
429,1,17.700794560101134,710.0,35.0
430,0,16.59434384679674,747.0,37.0
431,1,13.330362955527274,784.0,37.0
432,0,7.533589676777734,822.0,38.0
433,2,3.8972890602613157,861.0,39.0
434,1,2.7073592848647934,901.0,40.0
435,1,2.1133950659228793,941.0,40.0
436,1,3.3715761496227192,981.0,40.0
437,1,3.4441307345739194,1022.0,41.0
438,0,3.348853877983574,1063.0,41.0
439,1,8.767028031051339,1104.0,41.0
440,0,10.293886543709954,1145.0,41.0
441,1,14.79294060470099,926.0,-219.0
442,0,19.71879960891415,766.0,-160.0
443,1,22.74748947299198,783.0,17.0
444,1,28.706402844202152,801.0,18.0
445,0,24.704958954253517,820.0,19.0
446,2,27.507597488669703,853.0,33.0
447,1,28.01183868695229,887.0,34.0
448,0,26.92537726750036,924.0,37.0
449,0,12.430052984625473,963.0,39.0
450,0,11.1008622808197,760.0,-203.0
451,0,17.46971427427436,660.0,-100.0
452,0,18.716252977988407,621.0,-39.0
453,0,23.164101672868703,586.0,-35.0
454,0,27.680926930983695,553.0,-33.0
455,1,30.66687232635728,529.0,-24.0
456,1,28.149624782257685,505.0,-24.0
457,0,31.339834012470565,511.0,6.0
458,1,26.388755119792776,519.0,8.0
459,0,23.785126870904584,537.0,18.0
460,0,27.21972849187052,555.0,18.0
461,0,33.23786128724129,573.0,18.0
462,0,32.471103072973534,591.0,18.0
463,0,33.23839876734427,609.0,18.0
464,0,27.70985386774707,628.0,19.0
465,2,29.78271698013455,651.0,23.0
466,1,25.60927065084758,675.0,24.0
467,3,27.66998137352408,699.0,24.0
468,0,19.816152234284164,724.0,25.0
469,1,16.07729531030139,750.0,26.0
470,0,17.512401904677297,778.0,28.0
471,0,16.12620396398742,806.0,28.0
472,0,21.62172191482866,835.0,29.0
473,1,13.28333402538843,864.0,29.0
474,0,12.706599337905166,895.0,31.0
475,1,10.054537626122956,926.0,31.0
476,0,11.941560092681602,957.0,31.0
477,1,7.781122320295799,989.0,32.0
478,0,10.51351290520125,1022.0,33.0
479,1,9.381909609760731,1055.0,33.0
480,1,10.643221089471727,1088.0,33.0
481,2,9.288930486612795,1121.0,33.0
482,0,8.936011723335119,1154.0,33.0
483,1,3.19465648408786,1189.0,35.0
484,1,4.167691751732606,1224.0,35.0
485,0,6.801128311718831,1259.0,35.0
486,0,21.970106540577603,967.0,-292.0
487,2,30.38599807177504,764.0,-203.0
488,0,34.31998564376864,717.0,-47.0
489,0,26.1159445535401,676.0,-41.0
490,0,28.399502190153378,637.0,-39.0
491,0,29.654270879777926,599.0,-38.0
492,1,33.03858582396062,563.0,-36.0
493,1,26.85482653883559,561.0,-2.0
494,0,29.625437079773366,563.0,2.0
495,1,28.012855364466482,434.0,-129.0
496,1,29.65711856213359,390.0,-44.0
497,0,29.075940843038925,392.0,2.0
498,0,33.461615665359126,414.0,22.0
499,0,26.60369357981162,437.0,23.0
500,0,34.03917660481444,461.0,24.0
501,2,18.583275006772983,486.0,25.0
502,0,14.363585985043336,512.0,26.0
503,1,15.999223614338618,539.0,27.0
504,0,13.956418866879277,566.0,27.0
505,0,16.903493506455572,594.0,28.0
506,0,16.27279545510557,622.0,28.0
507,0,14.151707253306233,651.0,29.0
508,0,12.272909667098924,680.0,29.0
509,0,9.913483874519274,710.0,30.0
510,0,15.01277995717035,740.0,30.0
511,0,12.591801532858629,770.0,30.0
512,1,17.880771633093453,800.0,30.0
513,1,11.673751048145705,831.0,31.0
514,1,11.24042212421567,863.0,32.0
515,1,10.068959312612423,895.0,32.0
516,0,8.190065140644483,928.0,33.0
517,0,3.0354887622948166,961.0,33.0
518,0,2.7232209505854517,996.0,35.0
519,0,2.8326613165344976,1031.0,35.0
520,2,3.38124302713527,1066.0,35.0
521,0,7.260188643410837,1101.0,35.0
522,0,7.901045895323697,1136.0,35.0
523,2,6.866272390948218,1171.0,35.0
524,0,4.663380052826055,1206.0,35.0
525,2,4.270233622048685,1241.0,35.0
526,1,4.1218179757481,1277.0,36.0
527,1,7.8983426835904185,1313.0,36.0
528,2,14.036238974076271,1349.0,36.0
529,0,17.74757070486572,1385.0,36.0
530,2,14.16857454296353,1422.0,37.0
531,1,8.790725917099435,1248.0,-174.0
532,0,13.490996679517693,1077.0,-171.0
533,0,13.803637236654605,971.0,-106.0
534,1,16.886416882969915,892.0,-79.0
535,0,21.467004093688736,854.0,-38.0
536,0,22.266180043046717,838.0,-16.0
537,0,33.66398548722906,866.0,28.0
538,0,25.174612000140943,895.0,29.0
539,1,21.375797413070714,926.0,31.0
540,0,16.920503120631317,731.0,-195.0
541,0,22.485334065307725,581.0,-150.0
542,0,29.975947136815467,546.0,-35.0
543,0,27.157275649663003,540.0,-6.0
544,0,25.030674603483924,562.0,22.0
545,1,29.25077766604093,584.0,22.0
546,0,23.179599695231868,606.0,22.0
547,0,23.760869362949336,628.0,22.0
548,1,19.994297665049892,650.0,22.0
549,0,22.29712187929506,672.0,22.0
550,0,11.77252707369952,694.0,22.0
551,0,14.420068497759782,717.0,23.0
552,0,18.819959682859665,740.0,23.0
553,1,14.848795599832597,764.0,24.0
554,0,16.332781543924032,788.0,24.0
555,2,16.27483436998407,813.0,25.0
556,3,15.7474862879175,839.0,26.0
557,0,16.510426400116437,865.0,26.0
558,1,9.821596235688904,893.0,28.0
559,1,7.415263529133605,921.0,28.0
560,0,12.812548800458396,949.0,28.0
561,0,15.376586016355251,977.0,28.0
562,0,23.9422710015416,1005.0,28.0
563,1,28.893775462790344,1033.0,28.0
564,1,24.494633059877128,1062.0,29.0
565,0,14.539552852753333,1091.0,29.0
566,2,12.700346897139283,1121.0,30.0
567,0,12.38335452156295,1155.0,34.0
568,2,12.278560167268612,1189.0,34.0
569,0,13.23190889293163,1224.0,35.0
570,1,14.52558737301825,1259.0,35.0
571,0,12.99005019824606,1294.0,35.0
572,1,17.002098853491358,1329.0,35.0
573,1,14.563717643651328,1366.0,37.0
574,1,16.56413848005831,1404.0,38.0
575,1,12.302152021684046,1442.0,38.0
576,1,11.166951028871097,1242.0,-200.0
577,0,15.521324500805544,1115.0,-127.0
578,0,19.853735089958647,1066.0,-49.0
579,0,26.73659385948384,1016.0,-50.0
580,0,30.238726516800693,968.0,-48.0
581,0,26.19221169274148,920.0,-48.0
582,0,27.90533930731334,871.0,-49.0
583,0,28.93458830720109,826.0,-45.0
584,0,21.363541347270953,783.0,-43.0
585,0,27.06561246712277,608.0,-175.0
586,0,22.579798439692198,548.0,-60.0
587,0,29.527514520255245,496.0,-52.0
588,0,36.8640395978178,489.0,-7.0
589,0,35.206793555005596,490.0,1.0
590,0,42.89386757289565,514.0,24.0
591,1,26.977639924008336,539.0,25.0
592,0,28.216576785555628,566.0,27.0
593,0,21.60178875981059,593.0,27.0
594,1,19.724213230308457,621.0,28.0
595,0,17.580291240997582,649.0,28.0
596,0,13.901039898859537,678.0,29.0
597,0,17.98311735551262,707.0,29.0
598,2,18.528386132877223,736.0,29.0
599,0,16.719710961975785,765.0,29.0
600,0,16.7809673908931,795.0,30.0
601,1,16.212000601211706,825.0,30.0
602,0,10.983054660331002,856.0,31.0
603,1,14.381180146562114,887.0,31.0
604,1,13.83231297491239,920.0,33.0
605,0,20.12300871436453,953.0,33.0
606,1,21.510190076155602,986.0,33.0
607,0,12.607544547320584,1021.0,35.0
608,1,6.357667096868894,1057.0,36.0
609,1,1.8642224407722598,1095.0,38.0
610,0,4.834002414634256,1133.0,38.0
611,1,7.947829170052664,1171.0,38.0
612,0,8.743972396559451,1209.0,38.0
613,2,11.199827404479246,1247.0,38.0
614,2,11.626361617057912,1285.0,38.0
615,1,8.250115582122422,1323.0,38.0
616,2,6.183781729078982,1363.0,40.0
617,1,4.887322783291445,1403.0,40.0
618,1,6.823182726040004,1444.0,41.0
619,0,9.493084880066654,1485.0,41.0
620,1,11.332952585497164,1526.0,41.0
621,1,7.316260184907752,1289.0,-237.0
622,0,7.845368481099797,1159.0,-130.0
623,0,13.408314425233161,1112.0,-47.0
624,0,14.547598760294138,1065.0,-47.0
625,0,18.03163473183158,1026.0,-39.0
626,0,28.245139768682087,987.0,-39.0
627,0,30.728916639523646,992.0,5.0
628,0,27.387263399108093,1025.0,33.0
629,0,16.99472127212617,1060.0,35.0
630,0,13.252656915300584,745.0,-315.0
631,0,18.60933651726297,589.0,-156.0
632,0,20.512240053278727,559.0,-30.0
633,0,24.710975421970492,540.0,-19.0
634,1,35.18767804613231,528.0,-12.0
635,0,33.48675624860874,549.0,21.0
636,0,29.0751621578113,571.0,22.0
637,0,22.461840530723343,593.0,22.0
638,0,18.498596132534146,615.0,22.0
639,0,23.737907082814303,637.0,22.0
640,0,22.58107882283829,659.0,22.0
641,0,24.577602133854413,681.0,22.0
642,0,20.83606299787848,703.0,22.0
643,0,26.034485272464444,725.0,22.0
644,0,23.993381931613783,748.0,23.0
645,3,28.463955114571796,773.0,25.0
646,1,26.392184717201584,798.0,25.0
647,3,28.32994438673088,825.0,27.0
648,0,22.27821803197694,852.0,27.0
649,1,18.75290786470389,881.0,29.0
650,0,7.506479157302932,911.0,30.0
651,0,4.3875609693154,942.0,31.0
652,0,3.64484041302938,974.0,32.0
653,0,4.892763482412353,1007.0,33.0
654,0,7.488467166308222,1040.0,33.0
655,0,3.920541676706746,1073.0,33.0
656,0,2.200242203354003,1106.0,33.0
657,3,1.5856069833049053,1139.0,33.0
658,0,2.205059192348603,1172.0,33.0
659,0,3.9329678339432688,1205.0,33.0
660,1,4.908623583875627,1238.0,33.0
661,0,9.708687414935792,1271.0,33.0
662,2,14.861268762751326,1304.0,33.0
663,2,15.273747362779734,1337.0,33.0
664,0,13.461187795688222,1370.0,33.0
665,1,8.371120824783898,1404.0,34.0
666,2,6.369417274490824,1169.0,-235.0
667,1,10.398252509967158,1004.0,-165.0
668,1,16.205378009360526,868.0,-136.0
669,1,25.181851137181987,773.0,-95.0
670,0,29.27262393966198,692.0,-81.0
671,0,35.65341623293526,613.0,-79.0
672,0,37.01156450812847,557.0,-56.0
673,0,35.807845609038296,580.0,23.0
674,0,25.51813553723933,603.0,23.0
675,0,23.033562872650826,418.0,-185.0
676,0,19.548723020872508,364.0,-54.0
677,0,22.72180238943543,351.0,-13.0
678,0,25.870803142158103,366.0,15.0
679,0,30.28041202750077,382.0,16.0
680,1,29.66153076469331,402.0,20.0
681,0,17.54494288857292,423.0,21.0
